player,date,num_pos,num_neg,num_neutral,sum_sent_score,total_tweets,avg_sent_score,pos_perc,neg_perc,neutral_perc
Pascal Siakam,2022-10-29,35,12,14,5.33111560647032,61,0.08739533781098885,0.5737704918032787,0.19672131147540983,0.22950819672131148
Anthony Edwards,2022-10-29,79,37,69,7.84875819307594,185,0.04242571996257265,0.42702702702702705,0.2,0.372972972972973
Brandon Ingram,2022-10-29,39,38,20,-1.23645449002832,97,-0.0127469535054466,0.4020618556701031,0.3917525773195876,0.20618556701030927
Anthony Davis,2022-10-29,183,261,105,-18.6386713201199,549,-0.033950220983824955,0.3333333333333333,0.47540983606557374,0.1912568306010929
Khris Middleton,2022-10-29,38,16,22,3.57292354556444,76,0.04701215191532158,0.5,0.21052631578947367,0.2894736842105263
Bam Adebayo,2022-10-29,59,41,36,0.525869452534153,136,0.003866687150986419,0.4338235294117647,0.3014705882352941,0.2647058823529412
Darius Garland,2022-10-29,35,16,27,4.16888353768171,78,0.053447224842073204,0.44871794871794873,0.20512820512820512,0.34615384615384615
Shai Gilgeous-Alexander,2022-10-29,66,33,51,6.94520539387345,150,0.046301369292489666,0.44,0.22,0.34
Karl-Anthony Towns,2022-10-29,24,10,11,2.31455471229074,45,0.051434549162016445,0.5333333333333333,0.2222222222222222,0.24444444444444444
James Harden,2022-10-29,192,441,18,-56.5894661839559,651,-0.08692698338549293,0.29493087557603687,0.6774193548387096,0.027649769585253458
Jamal Murray,2022-10-29,17,20,10,0.673172276953816,47,0.01432281440327268,0.3617021276595745,0.425531914893617,0.2127659574468085
De’Aaron Fox,2022-10-29,137,50,57,17.7708679550572,244,0.0728314260453164,0.5614754098360656,0.20491803278688525,0.2336065573770492
Dejounte Murray,2022-10-29,48,26,24,5.07574132854386,98,0.05179327886269245,0.4897959183673469,0.2653061224489796,0.24489795918367346
Rudy Gobert,2022-10-29,60,61,37,1.12434842521635,158,0.007116129273521203,0.379746835443038,0.3860759493670886,0.23417721518987342
Andrew Wiggins,2022-10-29,63,40,40,2.48373104745003,143,0.017368748583566643,0.4405594405594406,0.27972027972027974,0.27972027972027974
Domantas Sabonis,2022-10-29,36,23,27,2.34468987839582,86,0.027263835795300232,0.4186046511627907,0.26744186046511625,0.313953488372093
Deandre Ayton,2022-10-29,41,80,44,-7.20484614976279,165,-0.0436657342409866,0.24848484848484848,0.48484848484848486,0.26666666666666666
Jrue Holiday,2022-10-29,336,49,1,93.4526246062269,386,0.2421052450938521,0.8704663212435233,0.12694300518134716,0.0025906735751295338
C.J. McCollum,2022-10-29,4,0,0,0.483989103555897,4,0.12099727588897426,1,0,0
Klay Thompson,2022-10-29,160,201,115,-11.2022667219012,476,-0.023534173785506724,0.33613445378151263,0.4222689075630252,0.2415966386554622
Marcus Smart,2022-10-29,110,33,10,17.5784443067599,153,0.11489179285463987,0.7189542483660131,0.21568627450980393,0.06535947712418301
Jarrett Allen,2022-10-29,45,33,12,1.36808750039099,90,0.015200972226566556,0.5,0.36666666666666664,0.13333333333333333
RJ Barrett,2022-10-29,45,51,12,-0.412155922204853,108,-0.0038162585389338237,0.4166666666666667,0.4722222222222222,0.1111111111111111
Cade Cunningham,2022-10-29,60,20,36,7.21616291468334,116,0.06220830098864948,0.5172413793103449,0.1724137931034483,0.3103448275862069
Tyrese Haliburton,2022-10-29,145,60,64,16.7222631420453,269,0.06216454699645093,0.5390334572490706,0.22304832713754646,0.2379182156133829
Fred VanVleet,2022-10-29,20,9,20,1.06955664649476,49,0.021827686663158364,0.40816326530612246,0.1836734693877551,0.40816326530612246
Jordan Poole,2022-10-29,42,30,28,1.52944860266482,100,0.0152944860266482,0.42,0.3,0.28
Stephen Curry,2022-10-30,268,194,166,9.29036866822388,628,0.01479358068188516,0.4267515923566879,0.3089171974522293,0.2643312101910828
Giannis Antetokounmpo,2022-10-30,84,26,32,13.0815074542913,142,0.09212329193162887,0.5915492957746479,0.18309859154929578,0.22535211267605634
Nikola Jokic,2022-10-30,49,30,24,4.08438990591353,103,0.03965427093119932,0.47572815533980584,0.2912621359223301,0.23300970873786409
Luka Doncic,2022-10-30,251,157,134,12.3955330921283,542,0.02286998725484926,0.46309963099630996,0.2896678966789668,0.24723247232472326
Kevin Durant,2022-10-30,166,123,87,3.94407481075348,376,0.010489560666897553,0.44148936170212766,0.3271276595744681,0.23138297872340424
Joel Embiid,2022-10-30,111,64,31,3.42752403186963,206,0.016638466174124417,0.5388349514563107,0.3106796116504854,0.15048543689320387
Jayson Tatum,2022-10-30,181,78,167,15.967705489969,426,0.03748287673701643,0.42488262910798125,0.18309859154929578,0.392018779342723
LeBron James,2022-10-30,1010,1070,655,-27.9652840986617,2735,-0.010224966763678867,0.3692870201096892,0.3912248628884826,0.23948811700182815
Devin Booker,2022-10-30,201,109,125,34.1198299927203,435,0.07843639078786276,0.46206896551724136,0.25057471264367814,0.28735632183908044
Ja Morant,2022-10-30,90,64,49,-1.37390427557446,203,-0.006768001357509655,0.4433497536945813,0.31527093596059114,0.2413793103448276
Jimmy Butler,2022-10-30,89,36,0,9.21247494915086,125,0.07369979959320688,0.712,0.288,0
Kawhi Leonard,2022-10-30,89,105,89,-1.49139687103904,283,-0.005269953607911802,0.31448763250883394,0.3710247349823322,0.31448763250883394
Trae Young,2022-10-30,239,69,1,37.2409841875316,309,0.12052098442566861,0.7734627831715211,0.22330097087378642,0.003236245954692557
Donovan Mitchell,2022-10-30,1103,698,913,88.332195767642,2714,0.0325468665319241,0.4064112011790715,0.2571849668386146,0.33640383198231394
Kyrie Irving,2022-10-30,579,945,376,-88.8416063364632,1900,-0.046758740177085895,0.30473684210526314,0.49736842105263157,0.19789473684210526
Paul George,2022-10-30,332,378,281,-28.8301409530353,991,-0.029091968671074976,0.3350151362260343,0.38143289606458125,0.28355196770938446
Zach LaVine,2022-10-30,55,24,10,4.80172460989964,89,0.05395196190898472,0.6179775280898876,0.2696629213483146,0.11235955056179775
Damian Lillard,2022-10-30,27,13,29,2.76207297458495,69,0.04003004310992681,0.391304347826087,0.18840579710144928,0.42028985507246375
DeMar DeRozan,2022-10-30,45,21,21,5.79218365461956,87,0.06657682361631678,0.5172413793103449,0.2413793103448276,0.2413793103448276
Jaylen Brown,2022-10-30,217,95,154,20.8769101801903,466,0.04480023643817661,0.4656652360515021,0.20386266094420602,0.33047210300429186
Chris Paul,2022-10-30,274,235,130,-0.24874710915439,639,-3.89275601180579e-4,0.4287949921752739,0.3677621283255086,0.20344287949921752
Bradley Beal,2022-10-30,126,270,264,-47.4556010675763,660,-0.07190242585996409,0.19090909090909092,0.4090909090909091,0.4
LaMelo Ball,2022-10-30,22,16,21,0.672459538088126,59,0.011397619289629254,0.3728813559322034,0.2711864406779661,0.3559322033898305
Pascal Siakam,2022-10-30,24,4,17,3.08829876192332,45,0.06862886137607378,0.5333333333333333,0.08888888888888889,0.37777777777777777
Anthony Edwards,2022-10-30,121,123,118,-6.65098479207561,362,-0.018372886165954724,0.3342541436464088,0.3397790055248619,0.3259668508287293
Brandon Ingram,2022-10-30,32,42,19,-1.33436930745942,93,-0.01434805706945613,0.34408602150537637,0.45161290322580644,0.20430107526881722
Anthony Davis,2022-10-30,266,271,235,-1.08333296330285,772,-0.001403281040547733,0.344559585492228,0.35103626943005184,0.30440414507772023
Khris Middleton,2022-10-30,15,8,12,1.06403513436771,35,0.030401003839077425,0.42857142857142855,0.22857142857142856,0.34285714285714286
Bam Adebayo,2022-10-30,5,7,6,-0.186205662524189,18,-0.01034475902912161,0.2777777777777778,0.3888888888888889,0.3333333333333333
Darius Garland,2022-10-30,84,44,38,7.45389055918111,166,0.044902955175789815,0.5060240963855421,0.26506024096385544,0.2289156626506024
Shai Gilgeous-Alexander,2022-10-30,81,26,32,9.61872820469361,139,0.06919948348700439,0.5827338129496403,0.18705035971223022,0.2302158273381295
Karl-Anthony Towns,2022-10-30,36,17,28,1.97436040861964,81,0.02437481985950173,0.4444444444444444,0.20987654320987653,0.345679012345679
James Harden,2022-10-30,122,210,4,-9.94521982908324,336,-0.02959886853893821,0.3630952380952381,0.625,0.011904761904761904
Jamal Murray,2022-10-30,140,116,130,5.35674086059085,386,0.013877566996349353,0.3626943005181347,0.3005181347150259,0.33678756476683935
De’Aaron Fox,2022-10-30,22,11,8,4.18600817152729,41,0.10209776028115342,0.5365853658536586,0.2682926829268293,0.1951219512195122
Dejounte Murray,2022-10-30,19,8,7,2.22022297233419,34,0.06530067565688795,0.5588235294117647,0.23529411764705882,0.20588235294117646
Rudy Gobert,2022-10-30,69,86,45,-5.09507897379938,200,-0.0254753948689969,0.345,0.43,0.225
Andrew Wiggins,2022-10-30,41,34,29,0.890712164960598,104,0.008564540047698058,0.3942307692307692,0.3269230769230769,0.27884615384615385
Domantas Sabonis,2022-10-30,11,2,5,0.998027047724538,18,0.05544594709580766,0.6111111111111112,0.1111111111111111,0.2777777777777778
Deandre Ayton,2022-10-30,13,39,15,-4.78845252039012,67,-0.07146944060283761,0.19402985074626866,0.582089552238806,0.22388059701492538
Jrue Holiday,2022-10-30,106,8,0,25.6724078858306,114,0.22519656040202282,0.9298245614035088,0.07017543859649122,0
C.J. McCollum,2022-10-30,4,2,3,0.120073769263491,9,0.013341529918165666,0.4444444444444444,0.2222222222222222,0.3333333333333333
Klay Thompson,2022-10-30,128,134,96,-2.53381426926781,358,-0.007077693489574888,0.3575418994413408,0.3743016759776536,0.2681564245810056
Marcus Smart,2022-10-30,112,34,9,18.4839463333047,155,0.11925126666648193,0.7225806451612903,0.21935483870967742,0.05806451612903226
Jarrett Allen,2022-10-30,48,48,31,0.0821449283902758,127,6.468104597659512e-4,0.3779527559055118,0.3779527559055118,0.2440944881889764
RJ Barrett,2022-10-30,95,98,58,-1.29849416556919,251,-0.0051732835281641035,0.3784860557768924,0.3904382470119522,0.23107569721115537
Cade Cunningham,2022-10-30,161,68,126,18.069965623957,355,0.05090131161678028,0.4535211267605634,0.19154929577464788,0.35492957746478876
Tyrese Haliburton,2022-10-30,30,9,24,3.04226957154712,63,0.048289993199160636,0.47619047619047616,0.14285714285714285,0.38095238095238093
Fred VanVleet,2022-10-30,20,8,4,1.11688677648489,32,0.03490271176515281,0.625,0.25,0.125
Jordan Poole,2022-10-30,365,290,351,10.3626864670705,1006,0.010300881179990557,0.3628230616302187,0.2882703777335984,0.3489065606361829
Stephen Curry,2022-10-31,187,112,252,10.9927802148493,551,0.019950599300996918,0.3393829401088929,0.20326678765880218,0.4573502722323049
Giannis Antetokounmpo,2022-10-31,120,64,82,6.45207415562922,266,0.02425591787830534,0.45112781954887216,0.24060150375939848,0.3082706766917293
Nikola Jokic,2022-10-31,43,14,15,4.39754668855798,72,0.06107703734108305,0.5972222222222222,0.19444444444444445,0.20833333333333334
Luka Doncic,2022-10-31,193,101,71,20.433092393037,365,0.05598107504941644,0.5287671232876713,0.27671232876712326,0.19452054794520549
Kevin Durant,2022-10-31,276,127,174,27.4005278798504,577,0.047487916602860315,0.4783362218370884,0.22010398613518198,0.30155979202772965
Joel Embiid,2022-10-31,110,104,48,-1.05441575309384,262,-0.004024487607228397,0.4198473282442748,0.3969465648854962,0.183206106870229
Jayson Tatum,2022-10-31,121,38,78,18.5873563700139,237,0.07842766400849747,0.510548523206751,0.16033755274261605,0.3291139240506329
LeBron James,2022-10-31,824,678,522,14.028835622803,2024,0.006931242896641798,0.40711462450592883,0.3349802371541502,0.25790513833992096
Devin Booker,2022-10-31,160,156,83,21.6502877079956,399,0.05426137270174335,0.40100250626566414,0.39097744360902253,0.20802005012531327
Ja Morant,2022-10-31,206,150,130,0.100451098136038,486,2.0668950233752675e-4,0.42386831275720166,0.30864197530864196,0.2674897119341564
Jimmy Butler,2022-10-31,121,32,1,16.3192088841417,154,0.10596888885806298,0.7857142857142857,0.2077922077922078,0.006493506493506494
Kawhi Leonard,2022-10-31,116,132,106,-5.9289736180092,354,-0.01674851304522373,0.327683615819209,0.3728813559322034,0.2994350282485876
Trae Young,2022-10-31,682,237,10,73.8659496595782,929,0.0795112482880282,0.7341227125941873,0.25511302475780406,0.010764262648008612
Donovan Mitchell,2022-10-31,428,178,156,50.0309690779124,762,0.06565743973479318,0.5616797900262467,0.2335958005249344,0.2047244094488189
Kyrie Irving,2022-10-31,890,1049,431,-59.8876691516145,2370,-0.025269058713761394,0.3755274261603376,0.44261603375527425,0.18185654008438817
Paul George,2022-10-31,284,240,210,5.09115158276956,734,0.006936173818487139,0.3869209809264305,0.32697547683923706,0.28610354223433243
Zach LaVine,2022-10-31,24,32,35,-4.10121407387588,91,-0.04506828652610857,0.26373626373626374,0.3516483516483517,0.38461538461538464
Damian Lillard,2022-10-31,27,12,31,2.0130593737289,70,0.02875799105327,0.38571428571428573,0.17142857142857143,0.44285714285714284
DeMar DeRozan,2022-10-31,51,29,16,4.09822640656737,96,0.04268985840174344,0.53125,0.3020833333333333,0.16666666666666666
Jaylen Brown,2022-10-31,99,52,55,9.30558437208025,206,0.04517273967029248,0.48058252427184467,0.2524271844660194,0.2669902912621359
Chris Paul,2022-10-31,190,133,94,9.56936300513247,417,0.022948112722140215,0.4556354916067146,0.31894484412470026,0.22541966426858512
Bradley Beal,2022-10-31,31,46,23,-5.9077946608913,100,-0.059077946608912996,0.31,0.46,0.23
LaMelo Ball,2022-10-31,22,34,25,-1.88957949285008,81,-0.023328141887038023,0.2716049382716049,0.41975308641975306,0.30864197530864196
Pascal Siakam,2022-10-31,149,58,68,19.2843087477104,275,0.07012475908258328,0.5418181818181819,0.2109090909090909,0.24727272727272728
Anthony Edwards,2022-10-31,42,33,35,-0.210691636703499,110,-0.0019153785154863545,0.38181818181818183,0.3,0.3181818181818182
Brandon Ingram,2022-10-31,28,17,15,2.01689386208536,60,0.03361489770142267,0.4666666666666667,0.2833333333333333,0.25
Anthony Davis,2022-10-31,275,223,147,11.1731483629118,645,0.017322710640173333,0.4263565891472868,0.3457364341085271,0.22790697674418606
Khris Middleton,2022-10-31,21,19,14,1.19534527984638,54,0.02213602370085889,0.3888888888888889,0.35185185185185186,0.25925925925925924
Bam Adebayo,2022-10-31,16,3,6,2.23375649191044,25,0.0893502596764176,0.64,0.12,0.24
Darius Garland,2022-10-31,33,19,13,2.94790121602166,65,0.04535232640033323,0.5076923076923077,0.2923076923076923,0.2
Shai Gilgeous-Alexander,2022-10-31,42,23,32,4.8114258828068,97,0.049602328688729894,0.4329896907216495,0.23711340206185566,0.32989690721649484
Karl-Anthony Towns,2022-10-31,15,11,11,0.149706961637697,37,0.0040461340983161355,0.40540540540540543,0.2972972972972973,0.2972972972972973
James Harden,2022-10-31,279,443,32,-21.57886337814,754,-0.028619182199124668,0.37002652519893897,0.5875331564986738,0.042440318302387266
Jamal Murray,2022-10-31,54,38,44,2.7512815394285,136,0.020230011319327206,0.39705882352941174,0.27941176470588236,0.3235294117647059
De’Aaron Fox,2022-10-31,107,103,61,-4.30569711615634,271,-0.0158881812404293,0.3948339483394834,0.3800738007380074,0.22509225092250923
Dejounte Murray,2022-10-31,62,32,27,5.8692962316557,121,0.048506580426906615,0.512396694214876,0.2644628099173554,0.2231404958677686
Rudy Gobert,2022-10-31,36,30,47,-0.00232517821632147,113,-2.0576798374526284e-5,0.3185840707964602,0.26548672566371684,0.415929203539823
Andrew Wiggins,2022-10-31,26,16,10,1.62965490102153,52,0.03133951732733711,0.5,0.3076923076923077,0.19230769230769232
Domantas Sabonis,2022-10-31,32,19,28,2.14917476037391,79,0.027204743802201392,0.4050632911392405,0.24050632911392406,0.35443037974683544
Deandre Ayton,2022-10-31,24,24,13,0.376715993077701,61,0.006175672017667229,0.39344262295081966,0.39344262295081966,0.21311475409836064
Jrue Holiday,2022-10-31,461,37,5,134.462813637398,503,0.26732169709224257,0.9165009940357853,0.073558648111332,0.009940357852882704
Klay Thompson,2022-10-31,69,72,53,3.09041668011978,194,0.01592998288721536,0.3556701030927835,0.3711340206185567,0.27319587628865977
Marcus Smart,2022-10-31,111,22,3,24.4675037330105,136,0.17990811568390072,0.8161764705882353,0.16176470588235295,0.022058823529411766
Jarrett Allen,2022-10-31,20,15,13,0.522632342101402,48,0.010888173793779208,0.4166666666666667,0.3125,0.2708333333333333
RJ Barrett,2022-10-31,39,35,11,-0.194440494413099,85,-0.0022875352283894,0.4588235294117647,0.4117647058823529,0.12941176470588237
Cade Cunningham,2022-10-31,236,81,114,35.3394065475523,431,0.08199398270893805,0.5475638051044084,0.18793503480278423,0.26450116009280744
Tyrese Haliburton,2022-10-31,89,51,38,8.32693298551977,178,0.046780522390560506,0.5,0.28651685393258425,0.21348314606741572
Fred VanVleet,2022-10-31,41,61,40,-6.77578509452632,142,-0.0477167964403262,0.2887323943661972,0.4295774647887324,0.28169014084507044
Jordan Poole,2022-10-31,87,67,69,5.42877059418049,223,0.0243442627541726,0.3901345291479821,0.3004484304932735,0.3094170403587444
